Date,Open,High,Low,Close,Volume
2016-07-22,184.81581496856785,185.57588132287663,184.55107465869187,185.52464294433594,62787500
2016-07-25,185.31972097650055,185.37095936736628,184.4400938503004,185.02081298828125,55873100
2016-07-26,184.9183184027053,185.46488290452834,184.26072871061137,185.106201171875,70080500
2016-07-27,185.48189722555685,185.5502193915808,184.1410991506884,184.9097137451172,84083900
2016-07-28,184.71334262754263,185.4136352834083,184.25218414599388,185.12327575683594,65035700
2016-07-29,184.85852968617107,185.78084662065095,184.5767055551982,185.4221649169922,79519400
2016-08-01,185.48193454229607,185.87477078706675,184.81580957844722,185.2684326171875,73311400
2016-08-02,185.02080651193415,185.17453471027724,183.24448154550717,184.08140563964844,92295500
2016-08-03,184.021551542253,184.67914103418707,183.72265670491691,184.61935424804688,53993600
2016-08-04,184.73042042574198,185.13180512400393,182.97116648755107,184.81582641601562,46585500
2016-08-05,184.81580834088703,186.37009556908544,184.81580834088703,186.327392578125,71892200
2016-08-08,186.51526448603158,186.61775426461165,185.9516293438926,186.21636962890625,39906500
2016-08-09,186.28470261828784,186.8227186047949,186.00287851529686,186.327392578125,51251700
2016-08-10,186.43837915198242,186.5152367011262,185.5160494688951,185.86619567871094,57941100
2016-08-11,186.39565162237693,186.97638343426493,186.13091141166637,186.7287139892578,72504300
2016-08-12,186.4213202966638,186.78001496957046,186.1651284319052,186.56651306152344,61313500
2016-08-15,186.93370854575915,187.45465366260393,186.92517316162494,187.10450744628906,49813500
2016-08-16,186.68607547722425,186.75438462109534,186.13951110839844,186.13951110839844,53213600
2016-08-17,186.1736606336789,186.62628362850955,185.33673681715914,186.48963928222656,75134300
2016-08-18,186.4640696208249,186.94231192871393,186.35305746221707,186.9081573486328,52989300
2016-08-19,186.43842379150863,186.8141892743431,185.95164616592666,186.6348419189453,75443000
2016-08-22,186.3957265150266,186.85689799669217,186.02850943807448,186.62631225585938,61368800
2016-08-23,187.24121159746008,187.54011954222074,186.94230365269942,187.00209045410156,53399200
